08:41:38 web.1  | started with pid 8567
08:41:51 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:41:51 web.1  | info: get
08:41:52 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:41:52 web.1  | info: get
08:41:53 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:41:53 web.1  | info: get
08:41:54 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:41:54 web.1  | info: get
08:41:55 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:41:55 web.1  | info: get
08:41:55 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:41:55 web.1  | info: get
08:41:56 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:41:56 web.1  | info: get
08:41:57 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:41:57 web.1  | info: get
08:41:58 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:41:58 web.1  | info: get
08:41:59 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:41:59 web.1  | info: get
08:42:00 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:00 web.1  | info: get
08:42:01 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:01 web.1  | info: get
08:42:02 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:02 web.1  | info: get
08:42:02 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:02 web.1  | info: get
08:42:03 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:03 web.1  | info: get
08:42:04 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:04 web.1  | info: get
08:42:05 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:05 web.1  | info: get
08:42:06 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:06 web.1  | info: get
08:42:07 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:07 web.1  | info: get
08:42:08 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:08 web.1  | info: get
08:42:09 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:09 web.1  | info: get
08:42:09 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:09 web.1  | info: get
08:42:10 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:10 web.1  | info: get
08:42:11 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:11 web.1  | info: get
08:42:12 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:12 web.1  | info: get
08:42:13 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:13 web.1  | info: get
08:42:14 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:14 web.1  | info: get
08:42:15 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:15 web.1  | info: get
08:42:15 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:15 web.1  | info: get
08:42:16 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:16 web.1  | info: get
08:42:17 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:17 web.1  | info: get
08:42:18 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:18 web.1  | info: get
08:42:19 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:19 web.1  | info: get
08:42:20 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:20 web.1  | info: get
08:42:21 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:21 web.1  | info: get
08:42:22 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:22 web.1  | info: get
08:42:22 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:22 web.1  | info: get
08:42:23 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:23 web.1  | info: get
08:42:24 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:24 web.1  | info: get
08:42:25 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:25 web.1  | info: get
08:42:26 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:26 web.1  | info: get
08:42:27 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:27 web.1  | info: get
08:42:28 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:28 web.1  | info: get
08:42:29 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:29 web.1  | info: get
08:42:31 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:31 web.1  | info: get
08:42:32 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:32 web.1  | info: get
08:42:33 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:33 web.1  | info: get
08:42:34 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:34 web.1  | info: get
08:42:35 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:35 web.1  | info: get
08:42:36 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:36 web.1  | info: get
08:42:36 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:36 web.1  | info: get
08:42:37 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:37 web.1  | info: get
08:42:38 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:38 web.1  | info: get
08:42:39 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=80, IP=127.0.0.1
08:42:39 web.1  | Solution!
08:42:39 web.1  | info: finish solution=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
08:42:39 web.1  | info:  start=1
08:42:39 web.1  | terminated by SIGTERM
08:42:39 system | sending SIGTERM to all processes
08:42:39 web.1  | started with pid 8643
08:42:39 web.1  | Node app is running at localhost:5000
08:42:39 web.1  | info:  start=0
08:42:40 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:40 web.1  | info: get
08:42:41 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:41 web.1  | info: get
08:42:42 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:42 web.1  | info: get
08:42:43 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:43 web.1  | info: get
08:42:43 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:43 web.1  | info: get
08:42:44 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:44 web.1  | info: get
08:42:45 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:45 web.1  | info: get
08:42:46 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:46 web.1  | info: get
08:42:47 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:47 web.1  | info: get
08:42:48 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:48 web.1  | info: get
08:42:49 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:49 web.1  | info: get
08:42:49 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111, fitness=79, IP=127.0.0.1
08:42:49 web.1  | info: get
08:42:50 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=80, IP=127.0.0.1
08:42:50 web.1  | Solution!
08:42:50 web.1  | info: finish solution=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
08:42:50 web.1  | info:  start=1
08:42:50 web.1  | terminated by SIGTERM
08:42:50 system | sending SIGTERM to all processes
08:42:50 web.1  | started with pid 8695
08:42:50 web.1  | Node app is running at localhost:5000
08:42:50 web.1  | info:  start=0
08:42:51 web.1  | info: put chromosome=1111111111111111111111111111111101001111111111111111111111111111111111111111111111111111111111111111111111111111111100101111111111111111111111111111111111111111, fitness=77, IP=127.0.0.1
08:42:51 web.1  | info: get
08:42:52 web.1  | info: put chromosome=1111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111, fitness=78, IP=127.0.0.1
08:42:52 web.1  | info: get
08:42:53 web.1  | info: put chromosome=1111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111, fitness=78, IP=127.0.0.1
08:42:53 web.1  | info: get
08:42:54 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:54 web.1  | info: get
08:42:55 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:55 web.1  | info: get
08:42:56 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:56 web.1  | info: get
08:42:57 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:57 web.1  | info: get
08:42:57 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:57 web.1  | info: get
08:42:58 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:42:58 web.1  | info: get
08:42:58 web.1  | info: put chromosome=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=80, IP=127.0.0.1
08:42:58 web.1  | Solution!
08:42:58 web.1  | info: finish solution=1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
08:42:58 web.1  | info:  start=1
08:42:59 web.1  | terminated by SIGTERM
08:42:59 system | sending SIGTERM to all processes
08:42:59 web.1  | started with pid 8746
08:42:59 web.1  | Node app is running at localhost:5000
08:42:59 web.1  | info:  start=0
08:43:00 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100011111111111111111111111111111100011111111111111111111111111111111111111111111000011111111111111111111111111111111, fitness=76, IP=127.0.0.1
08:43:00 web.1  | info: get
08:43:01 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111000011111111111111111111111111111111111111111111000011111111111111111111111111111111, fitness=77, IP=127.0.0.1
08:43:01 web.1  | info: get
08:43:01 web.1  | info: get
08:43:01 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111000011111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=78, IP=127.0.0.1
08:43:02 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111000011111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=78, IP=127.0.0.1
08:43:02 web.1  | info: get
08:43:03 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111000011111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=78, IP=127.0.0.1
08:43:03 web.1  | info: get
08:43:04 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:04 web.1  | info: get
08:43:05 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:05 web.1  | info: get
08:43:06 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:06 web.1  | info: get
08:43:07 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:07 web.1  | info: get
08:43:08 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:08 web.1  | info: get
08:43:09 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:09 web.1  | info: get
08:43:09 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:09 web.1  | info: get
08:43:10 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:10 web.1  | info: get
08:43:11 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:11 web.1  | info: get
08:43:12 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:12 web.1  | info: get
08:43:13 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:13 web.1  | info: get
08:43:14 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:14 web.1  | info: get
08:43:15 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:15 web.1  | info: get
08:43:16 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:16 web.1  | info: get
08:43:17 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:17 web.1  | info: get
08:43:18 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:18 web.1  | info: get
08:43:19 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:19 web.1  | info: get
08:43:19 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:19 web.1  | info: get
08:43:20 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:20 web.1  | info: get
08:43:21 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:21 web.1  | info: get
08:43:22 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:22 web.1  | info: get
08:43:23 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:23 web.1  | info: get
08:43:24 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:24 web.1  | info: get
08:43:24 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:24 web.1  | info: get
08:43:25 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:25 web.1  | info: get
08:43:26 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:26 web.1  | info: get
08:43:27 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:27 web.1  | info: get
08:43:28 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:28 web.1  | info: get
08:43:29 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:29 web.1  | info: get
08:43:30 web.1  | info: put chromosome=1111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111, fitness=79, IP=127.0.0.1
08:43:30 web.1  | info: get
