time,PUTs,updates
2016-03-19T02:04:02,1, 0
2016-03-19T02:04:31,1, 0
2016-03-19T02:05:00,1, 0
2016-03-19T02:05:42,1, 0
2016-03-19T02:06:11,1, 0
2016-03-19T02:06:41,1, 0
2016-03-19T02:07:22,1, 0
2016-03-19T02:07:51,1, 0
2016-03-19T02:08:22,1, 0
2016-03-19T02:09:02,1, 0
2016-03-19T02:09:31,1, 0
2016-03-19T02:10:03,1, 0
2016-03-19T02:10:42,1, 0
2016-03-19T02:10:59,1, 1
2016-03-19T02:11:01,1, 1
2016-03-19T02:11:02,1, 1
2016-03-19T02:11:04,1, 0
2016-03-19T02:11:06,1, 0
2016-03-19T02:11:08,1, 0
2016-03-19T02:11:11,1, 0
2016-03-19T02:11:12,1, 0
2016-03-19T02:11:15,1, 1
2016-03-19T02:11:17,1, 0
2016-03-19T02:11:20,1, 0
2016-03-19T02:11:44,1, 0
2016-03-19T02:12:22,1, 0
2016-03-19T02:12:51,1, 0
2016-03-19T02:13:25,1, 0
2016-03-19T02:14:02,1, 0
2016-03-19T02:14:31,1, 0
2016-03-19T02:15:06,1, 0
2016-03-19T02:15:42,1, 0
2016-03-19T02:16:11,1, 0
2016-03-19T02:16:46,1, 0
2016-03-19T02:17:22,1, 0
2016-03-19T02:17:45,1, 1
2016-03-19T02:17:46,1, 1
2016-03-19T02:17:47,1, 1
2016-03-19T02:17:48,1, 0
2016-03-19T02:17:49,1, 0
2016-03-19T02:17:50,1, 0
2016-03-19T02:17:51,1, 0
2016-03-19T02:17:52,1, 0
2016-03-19T02:17:53,1, 0
2016-03-19T02:17:54,1, 0
2016-03-19T02:17:55,1, 0
2016-03-19T02:17:56,1, 0
2016-03-19T02:17:57,1, 0
2016-03-19T02:17:58,1, 0
2016-03-19T02:17:59,1, 0
2016-03-19T02:18:05,1, 0
2016-03-19T02:18:06,1, 0
2016-03-19T02:18:07,1, 0
2016-03-19T02:18:08,1, 0
2016-03-19T02:18:09,1, 1
2016-03-19T02:18:10,1, 0
2016-03-19T02:18:11,1, 0
2016-03-19T02:18:12,1, 0
2016-03-19T02:18:13,1, 0
2016-03-19T02:18:14,1, 0
2016-03-19T02:18:15,1, 0
2016-03-19T02:18:16,1, 0
2016-03-19T02:18:17,1, 0
2016-03-19T02:18:19,1, 0
2016-03-19T02:18:20,1, 0
2016-03-19T02:18:21,1, 0
2016-03-19T02:18:22,1, 0
2016-03-19T02:18:23,1, 0
2016-03-19T02:18:24,1, 0
2016-03-19T02:18:25,1, 0
2016-03-19T02:18:27,2, 0
2016-03-19T02:18:28,1, 0
2016-03-19T02:18:29,1, 0
2016-03-19T02:18:31,1, 0
2016-03-19T02:18:32,1, 0
2016-03-19T02:18:33,1, 0
2016-03-19T02:18:35,1, 0
2016-03-19T02:18:36,1, 0
2016-03-19T02:18:37,1, 0
2016-03-19T02:18:38,1, 0
2016-03-19T02:18:39,1, 0
2016-03-19T02:18:41,1, 0
2016-03-19T02:18:42,1, 0
2016-03-19T02:18:43,1, 0
2016-03-19T02:18:44,1, 0
2016-03-19T02:18:45,1, 0
2016-03-19T02:18:46,1, 0
2016-03-19T02:18:48,1, 0
2016-03-19T02:18:49,1, 0
2016-03-19T02:18:50,1, 0
2016-03-19T02:18:52,1, 0
2016-03-19T02:18:53,1, 0
2016-03-19T02:18:55,1, 0
2016-03-19T02:18:56,1, 0
2016-03-19T02:18:58,1, 0
2016-03-19T02:18:59,1, 0
2016-03-19T02:19:00,1, 0
2016-03-19T02:19:02,2, 0
2016-03-19T02:19:03,1, 0
2016-03-19T02:19:05,1, 0
2016-03-19T02:19:06,1, 0
2016-03-19T02:19:08,1, 0
2016-03-19T02:19:09,1, 0
2016-03-19T02:19:10,1, 0
2016-03-19T02:19:12,1, 0
2016-03-19T02:19:13,1, 0
2016-03-19T02:19:15,1, 0
2016-03-19T02:19:16,1, 0
2016-03-19T02:19:17,1, 0
2016-03-19T02:19:19,1, 0
2016-03-19T02:19:20,1, 0
2016-03-19T02:19:22,1, 0
2016-03-19T02:19:23,1, 0
2016-03-19T02:19:24,1, 0
2016-03-19T02:19:26,1, 0
2016-03-19T02:19:27,1, 0
2016-03-19T02:19:29,1, 0
2016-03-19T02:19:30,1, 0
2016-03-19T02:19:31,1, 0
2016-03-19T02:19:32,1, 0
2016-03-19T02:19:33,1, 0
2016-03-19T02:19:34,1, 0
2016-03-19T02:19:36,1, 0
2016-03-19T02:19:37,1, 0
2016-03-19T02:19:39,1, 0
2016-03-19T02:19:40,1, 0
2016-03-19T02:19:42,1, 0
2016-03-19T02:19:43,1, 0
2016-03-19T02:19:45,1, 0
2016-03-19T02:19:46,1, 0
2016-03-19T02:19:47,1, 0
2016-03-19T02:19:49,1, 0
2016-03-19T02:19:50,1, 0
2016-03-19T02:19:52,1, 0
2016-03-19T02:19:53,1, 0
2016-03-19T02:19:54,1, 0
2016-03-19T02:19:56,1, 0
2016-03-19T02:19:57,1, 0
2016-03-19T02:19:59,1, 0
2016-03-19T02:20:00,1, 0
2016-03-19T02:20:01,1, 0
2016-03-19T02:20:03,1, 0
2016-03-19T02:20:04,1, 0
2016-03-19T02:20:06,1, 0
2016-03-19T02:20:07,1, 0
2016-03-19T02:20:08,2, 0
2016-03-19T02:20:10,1, 0
2016-03-19T02:20:11,1, 0
2016-03-19T02:20:13,1, 0
2016-03-19T02:20:14,1, 0
2016-03-19T02:20:15,1, 0
2016-03-19T02:20:17,1, 0
2016-03-19T02:20:18,1, 0
2016-03-19T02:20:20,1, 0
2016-03-19T02:20:21,1, 0
2016-03-19T02:20:23,1, 0
2016-03-19T02:20:24,1, 0
2016-03-19T02:20:25,1, 0
2016-03-19T02:20:27,1, 0
2016-03-19T02:20:28,1, 0
2016-03-19T02:20:30,1, 0
2016-03-19T02:20:31,1, 0
2016-03-19T02:20:33,1, 0
2016-03-19T02:20:34,1, 0
2016-03-19T02:20:35,1, 0
2016-03-19T02:20:37,1, 0
2016-03-19T02:20:38,1, 0
2016-03-19T02:20:40,1, 0
2016-03-19T02:20:41,1, 0
2016-03-19T02:20:42,1, 0
2016-03-19T02:20:43,1, 0
2016-03-19T02:20:44,1, 0
2016-03-19T02:20:45,1, 0
2016-03-19T02:20:47,1, 0
2016-03-19T02:20:48,1, 0
2016-03-19T02:20:50,1, 0
2016-03-19T02:20:51,1, 0
2016-03-19T02:20:52,2, 0
2016-03-19T02:20:54,1, 0
2016-03-19T02:20:55,2, 0
2016-03-19T02:20:56,1, 0
2016-03-19T02:20:57,2, 0
2016-03-19T02:20:58,2, 0
2016-03-19T02:20:59,2, 0
2016-03-19T02:21:00,1, 0
2016-03-19T02:21:01,2, 0
2016-03-19T02:21:02,2, 0
2016-03-19T02:21:03,1, 0
2016-03-19T02:21:04,2, 0
2016-03-19T02:21:05,2, 0
2016-03-19T02:21:06,1, 0
2016-03-19T02:21:07,2, 0
2016-03-19T02:21:08,1, 0
2016-03-19T02:21:09,1, 0
2016-03-19T02:21:11,1, 0
2016-03-19T02:21:12,1, 0
2016-03-19T02:21:14,1, 0
2016-03-19T02:21:15,1, 0
2016-03-19T02:21:17,1, 0
2016-03-19T02:21:18,1, 0
2016-03-19T02:21:19,1, 0
2016-03-19T02:21:21,1, 0
2016-03-19T02:21:22,1, 0
2016-03-19T02:21:24,1, 0
2016-03-19T02:21:25,1, 0
2016-03-19T02:21:26,1, 0
2016-03-19T02:21:28,1, 0
2016-03-19T02:21:29,1, 0
2016-03-19T02:21:31,1, 0
2016-03-19T02:21:32,1, 0
2016-03-19T02:21:33,1, 0
2016-03-19T02:21:35,1, 0
2016-03-19T02:21:36,1, 0
2016-03-19T02:21:38,1, 0
2016-03-19T02:21:39,1, 0
2016-03-19T02:21:41,1, 0
2016-03-19T02:21:42,1, 0
2016-03-19T02:21:43,1, 0
2016-03-19T02:21:45,1, 0
2016-03-19T02:21:46,1, 0
2016-03-19T02:21:48,1, 0
2016-03-19T02:21:49,2, 0
2016-03-19T02:21:50,1, 0
2016-03-19T02:21:52,1, 0
2016-03-19T02:21:53,1, 0
2016-03-19T02:21:55,1, 0
2016-03-19T02:21:56,1, 0
2016-03-19T02:21:58,1, 0
2016-03-19T02:21:59,1, 0
2016-03-19T02:22:22,1, 0
2016-03-19T02:22:55,1, 1
2016-03-19T02:22:59,1, 1
2016-03-19T02:23:03,1, 0
2016-03-19T02:23:06,1, 1
2016-03-19T02:23:11,1, 0
2016-03-19T02:23:15,1, 0
2016-03-19T02:23:20,1, 0
2016-03-19T02:23:25,1, 0
2016-03-19T02:23:29,1, 0
2016-03-19T02:23:30,1, 0
2016-03-19T02:23:32,1, 0
2016-03-19T02:24:02,1, 0
2016-03-19T02:25:11,1, 0
2016-03-19T02:25:42,1, 0
2016-03-19T02:26:52,1, 0
2016-03-19T02:27:22,1, 0
2016-03-19T02:28:32,1, 0
2016-03-19T02:29:02,1, 0
2016-03-19T02:30:13,1, 0
2016-03-19T02:30:42,1, 0
2016-03-19T02:31:54,1, 0
2016-03-19T02:32:22,1, 0
2016-03-19T02:33:35,1, 0
2016-03-19T02:34:02,1, 0
2016-03-19T02:35:16,1, 0
2016-03-19T02:35:42,2, 1
2016-03-19T02:36:01,1, 1
2016-03-19T02:36:57,1, 0
2016-03-19T02:37:22,1, 0
2016-03-19T02:37:30,1, 1
2016-03-19T02:37:31,1, 1
2016-03-19T02:37:32,1, 1
2016-03-19T02:37:33,1, 0
2016-03-19T02:37:35,1, 0
2016-03-19T02:37:36,1, 0
2016-03-19T02:37:37,1, 0
2016-03-19T02:37:38,1, 0
2016-03-19T02:37:40,1, 0
2016-03-19T02:37:41,1, 1
2016-03-19T02:37:43,1, 0
2016-03-19T02:37:44,1, 0
2016-03-19T02:37:46,1, 0
2016-03-19T02:37:47,1, 0
2016-03-19T02:37:49,1, 0
2016-03-19T02:37:51,1, 0
2016-03-19T02:37:52,1, 0
2016-03-19T02:37:54,1, 0
2016-03-19T02:37:55,1, 0
2016-03-19T02:37:57,1, 1
2016-03-19T02:38:00,1, 0
2016-03-19T02:38:01,1, 0
2016-03-19T02:38:03,1, 0
2016-03-19T02:38:05,1, 0
2016-03-19T02:38:06,1, 0
2016-03-19T02:38:38,1, 0
2016-03-19T02:39:02,1, 0
2016-03-19T02:39:13,1, 1
2016-03-19T02:39:15,1, 1
2016-03-19T02:39:16,1, 0
2016-03-19T02:39:18,1, 1
2016-03-19T02:39:20,1, 0
2016-03-19T02:39:22,1, 0
2016-03-19T02:39:24,1, 0
2016-03-19T02:39:26,1, 0
2016-03-19T02:39:28,1, 0
2016-03-19T02:39:30,1, 0
2016-03-19T02:39:32,1, 0
2016-03-19T02:39:34,1, 0
2016-03-19T02:39:36,1, 0
2016-03-19T02:39:38,1, 0
2016-03-19T02:39:41,1, 0
2016-03-19T02:39:43,1, 0
2016-03-19T02:40:19,1, 0
2016-03-19T02:40:42,1, 0
2016-03-19T02:42:00,1, 0
2016-03-19T02:42:22,1, 0
2016-03-19T02:43:41,1, 0
2016-03-19T02:44:02,1, 0
2016-03-19T02:44:56,1, 1
2016-03-19T02:45:04,1, 1
2016-03-19T02:45:11,1, 1
2016-03-19T02:45:18,1, 0
2016-03-19T02:45:22,1, 0
2016-03-19T02:45:27,1, 0
2016-03-19T02:45:35,1, 0
2016-03-19T02:45:42,1, 0
2016-03-19T02:47:03,1, 0
2016-03-19T02:47:22,1, 0
2016-03-19T02:48:37,1, 1
2016-03-19T02:48:38,1, 1
2016-03-19T02:48:39,1, 1
2016-03-19T02:48:40,1, 1
2016-03-19T02:48:41,1, 1
2016-03-19T02:48:43,1, 0
2016-03-19T02:48:44,2, 0
2016-03-19T02:48:45,1, 0
2016-03-19T02:48:47,1, 0
2016-03-19T02:48:48,1, 1
2016-03-19T02:48:49,1, 0
2016-03-19T02:48:50,1, 0
2016-03-19T02:48:52,1, 0
2016-03-19T02:48:53,1, 0
2016-03-19T02:48:55,1, 0
2016-03-19T02:48:56,1, 0
2016-03-19T02:48:57,1, 0
2016-03-19T02:48:59,1, 0
2016-03-19T02:49:00,1, 0
2016-03-19T02:49:02,2, 0
2016-03-19T02:49:03,1, 0
2016-03-19T02:49:04,1, 0
2016-03-19T02:49:06,1, 0
2016-03-19T02:49:07,1, 0
2016-03-19T02:49:09,1, 0
2016-03-19T02:49:10,1, 0
2016-03-19T02:49:11,1, 0
2016-03-19T02:49:13,1, 0
2016-03-19T02:49:14,1, 0
2016-03-19T02:49:15,1, 0
2016-03-19T02:49:17,1, 0
2016-03-19T02:49:18,1, 0
2016-03-19T02:49:20,1, 0
2016-03-19T02:49:21,1, 0
2016-03-19T02:49:23,1, 1
2016-03-19T02:49:24,1, 0
2016-03-19T02:49:25,1, 0
2016-03-19T02:49:27,1, 0
2016-03-19T02:49:28,1, 0
2016-03-19T02:49:30,1, 0
2016-03-19T02:49:31,1, 0
2016-03-19T02:49:33,1, 0
2016-03-19T02:49:34,1, 0
2016-03-19T02:49:36,1, 0
2016-03-19T02:49:37,1, 0
2016-03-19T02:49:39,1, 0
2016-03-19T02:49:41,1, 0
2016-03-19T02:49:42,1, 1
2016-03-19T02:49:44,1, 0
2016-03-19T02:49:46,1, 0
2016-03-19T02:49:48,1, 0
2016-03-19T02:49:49,1, 0
2016-03-19T02:49:51,1, 0
2016-03-19T02:49:53,1, 0
2016-03-19T02:49:56,1, 0
2016-03-19T02:49:58,1, 0
2016-03-19T02:50:00,1, 0
2016-03-19T02:50:02,1, 1
2016-03-19T02:50:04,1, 1
2016-03-19T02:50:14,1, 1
2016-03-19T02:50:25,1, 0
2016-03-19T02:52:02,1, 1
2016-03-19T02:52:15,1, 1
2016-03-19T02:52:17,1, 1
2016-03-19T02:52:19,1, 1
2016-03-19T02:52:20,1, 1
2016-03-19T02:52:22,1, 1
2016-03-19T02:52:24,1, 0
2016-03-19T02:52:26,1, 0
2016-03-19T02:52:28,1, 0
2016-03-19T02:52:29,1, 0
2016-03-19T02:52:31,1, 0
2016-03-19T02:52:33,1, 0
2016-03-19T02:52:35,1, 0
2016-03-19T02:52:36,1, 1
2016-03-19T02:52:38,1, 1
2016-03-19T02:52:40,1, 0
2016-03-19T02:52:42,1, 0
2016-03-19T02:52:45,1, 0
2016-03-19T02:52:47,1, 1
2016-03-19T02:52:49,1, 1
2016-03-19T02:52:51,1, 1
2016-03-19T02:52:53,1, 1
2016-03-19T02:52:55,1, 1
2016-03-19T02:52:57,1, 1
2016-03-19T02:52:59,1, 0
2016-03-19T02:53:02,1, 0
2016-03-19T02:53:43,1, 1
2016-03-19T02:55:24,1, 1
2016-03-19T02:57:05,1, 0
2016-03-19T02:58:45,1, 0
2016-03-19T03:00:26,1, 0
2016-03-19T03:02:07,1, 0
2016-03-19T03:03:15,1, 1
2016-03-19T03:03:16,2, 2
2016-03-19T03:03:17,1, 1
2016-03-19T03:03:18,1, 1
2016-03-19T03:03:19,1, 1
2016-03-19T03:03:20,2, 0
2016-03-19T03:03:21,1, 0
2016-03-19T03:03:22,1, 0
2016-03-19T03:03:23,1, 0
2016-03-19T03:03:24,2, 0
2016-03-19T03:03:25,1, 0
2016-03-19T03:03:26,1, 0
2016-03-19T03:03:27,1, 0
2016-03-19T03:03:28,1, 0
2016-03-19T03:03:29,2, 0
2016-03-19T03:03:30,1, 0
2016-03-19T03:03:31,1, 0
2016-03-19T03:03:32,1, 0
2016-03-19T03:03:33,1, 0
2016-03-19T03:03:34,2, 0
2016-03-19T03:03:35,1, 0
2016-03-19T03:03:36,1, 0
2016-03-19T03:03:37,1, 0
2016-03-19T03:03:38,1, 0
2016-03-19T03:03:39,1, 0
2016-03-19T03:03:40,2, 0
2016-03-19T03:03:41,1, 0
2016-03-19T03:03:42,1, 0
2016-03-19T03:03:43,1, 0
2016-03-19T03:03:44,1, 0
2016-03-19T03:03:45,1, 0
2016-03-19T03:03:46,1, 0
2016-03-19T03:03:47,1, 0
2016-03-19T03:03:48,2, 0
2016-03-19T03:03:49,2, 0
2016-03-19T03:03:50,1, 0
2016-03-19T03:03:51,1, 0
2016-03-19T03:03:52,1, 0
2016-03-19T03:03:53,1, 0
2016-03-19T03:03:54,1, 0
2016-03-19T03:03:55,1, 0
2016-03-19T03:03:56,1, 0
2016-03-19T03:03:57,1, 0
2016-03-19T03:03:58,1, 0
2016-03-19T03:03:59,1, 0
2016-03-19T03:04:00,1, 0
2016-03-19T03:04:01,1, 0
2016-03-19T03:04:03,1, 0
2016-03-19T03:04:04,1, 1
2016-03-19T03:04:05,1, 1
2016-03-19T03:04:06,1, 0
2016-03-19T03:04:08,1, 0
2016-03-19T03:04:09,1, 0
2016-03-19T03:04:10,1, 0
2016-03-19T03:04:13,1, 0
2016-03-19T03:04:14,1, 0
2016-03-19T03:04:15,1, 0
2016-03-19T03:04:17,1, 0
2016-03-19T03:04:18,1, 0
2016-03-19T03:04:19,1, 0
2016-03-19T03:04:20,1, 0
2016-03-19T03:04:22,1, 0
2016-03-19T03:04:23,1, 0
2016-03-19T03:04:24,1, 0
2016-03-19T03:04:25,1, 0
2016-03-19T03:04:27,1, 0
2016-03-19T03:04:28,1, 0
2016-03-19T03:04:29,1, 0
2016-03-19T03:04:30,1, 0
2016-03-19T03:04:32,1, 0
2016-03-19T03:04:33,1, 0
2016-03-19T03:04:34,1, 0
2016-03-19T03:04:35,1, 0
2016-03-19T03:04:37,1, 1
2016-03-19T03:04:38,1, 1
2016-03-19T03:04:39,1, 0
2016-03-19T03:04:40,1, 0
2016-03-19T03:04:42,1, 0
2016-03-19T03:04:43,1, 0
2016-03-19T03:04:44,1, 0
2016-03-19T03:04:45,1, 0
2016-03-19T03:04:47,1, 0
2016-03-19T03:04:48,1, 0
2016-03-19T03:04:49,1, 0
2016-03-19T03:04:50,1, 0
2016-03-19T03:04:52,1, 0
2016-03-19T03:04:53,1, 0
2016-03-19T03:04:54,1, 0
2016-03-19T03:04:55,1, 0
2016-03-19T03:04:57,1, 0
2016-03-19T03:04:58,1, 0
2016-03-19T03:04:59,1, 0
2016-03-19T03:05:01,1, 0
2016-03-19T03:05:02,1, 0
2016-03-19T03:05:03,1, 0
2016-03-19T03:05:04,1, 0
2016-03-19T03:05:05,1, 0
2016-03-19T03:05:07,1, 0
2016-03-19T03:05:08,1, 0
2016-03-19T03:05:09,1, 0
2016-03-19T03:05:10,1, 0
2016-03-19T03:05:12,1, 0
2016-03-19T03:05:13,1, 0
2016-03-19T03:05:14,1, 0
2016-03-19T03:05:15,1, 0
2016-03-19T03:05:17,1, 0
2016-03-19T03:05:18,1, 0
2016-03-19T03:05:19,1, 0
2016-03-19T03:05:20,1, 0
2016-03-19T03:05:22,1, 0
2016-03-19T03:05:23,1, 0
2016-03-19T03:05:24,1, 0
2016-03-19T03:05:25,1, 0
2016-03-19T03:05:27,1, 0
2016-03-19T03:05:28,1, 0
2016-03-19T03:05:29,2, 0
2016-03-19T03:05:30,1, 0
2016-03-19T03:05:32,1, 0
2016-03-19T03:05:33,1, 0
2016-03-19T03:05:34,1, 0
2016-03-19T03:05:35,1, 0
2016-03-19T03:05:37,1, 0
2016-03-19T03:05:38,1, 0
2016-03-19T03:05:39,1, 0
2016-03-19T03:05:40,1, 0
2016-03-19T03:05:42,1, 0
2016-03-19T03:05:43,1, 0
2016-03-19T03:05:44,1, 0
2016-03-19T03:05:45,1, 0
2016-03-19T03:05:47,1, 0
2016-03-19T03:05:48,1, 0
2016-03-19T03:05:49,1, 0
2016-03-19T03:05:50,1, 0
2016-03-19T03:05:52,1, 0
2016-03-19T03:05:53,1, 0
2016-03-19T03:05:54,1, 0
2016-03-19T03:05:55,1, 0
2016-03-19T03:05:57,1, 0
2016-03-19T03:05:58,1, 0
2016-03-19T03:05:59,1, 0
2016-03-19T03:06:00,1, 0
2016-03-19T03:06:02,1, 0
2016-03-19T03:06:03,1, 0
2016-03-19T03:06:04,1, 0
2016-03-19T03:06:05,1, 0
2016-03-19T03:06:07,1, 0
2016-03-19T03:06:08,1, 0
2016-03-19T03:06:09,1, 0
2016-03-19T03:06:10,1, 0
2016-03-19T03:06:12,1, 0
2016-03-19T03:06:13,1, 0
2016-03-19T03:06:14,1, 0
2016-03-19T03:06:15,1, 0
2016-03-19T03:06:17,1, 0
2016-03-19T03:06:18,1, 0
2016-03-19T03:06:19,1, 0
2016-03-19T03:06:20,1, 0
2016-03-19T03:06:22,1, 0
2016-03-19T03:06:23,1, 0
2016-03-19T03:06:24,1, 0
2016-03-19T03:06:25,1, 0
2016-03-19T03:06:27,1, 0
2016-03-19T03:06:28,1, 0
2016-03-19T03:06:29,1, 0
2016-03-19T03:06:30,1, 0
2016-03-19T03:06:33,1, 0
2016-03-19T03:06:42,2, 2
2016-03-19T03:06:43,1, 1
2016-03-19T03:06:44,2, 1
2016-03-19T03:06:45,2, 2
2016-03-19T03:06:46,3, 3
2016-03-19T03:06:47,2, 2
2016-03-19T03:06:48,2, 2
2016-03-19T03:06:49,3, 3
2016-03-19T03:06:50,3, 3
2016-03-19T03:06:51,2, 2
2016-03-19T03:06:52,2, 2
2016-03-19T03:06:53,3, 3
2016-03-19T03:06:54,4, 3
2016-03-19T03:06:55,2, 2
2016-03-19T03:06:56,3, 2
2016-03-19T03:06:57,3, 1
2016-03-19T03:06:58,2, 0
2016-03-19T03:06:59,5, 0
2016-03-19T03:07:00,1, 0
2016-03-19T03:07:01,4, 2
2016-03-19T03:07:02,2, 2
2016-03-19T03:07:03,3, 2
2016-03-19T03:07:04,4, 3
2016-03-19T03:07:05,2, 2
2016-03-19T03:07:06,3, 3
2016-03-19T03:07:07,3, 2
2016-03-19T03:07:08,2, 2
2016-03-19T03:07:09,4, 3
2016-03-19T03:07:10,4, 2
2016-03-19T03:07:11,2, 2
2016-03-19T03:07:12,3, 1
2016-03-19T03:07:13,3, 3
2016-03-19T03:07:14,1, 0
2016-03-19T03:07:15,3, 2
2016-03-19T03:07:16,3, 2
2016-03-19T03:07:17,3, 2
2016-03-19T03:07:18,2, 2
2016-03-19T03:07:19,3, 2
2016-03-19T03:07:20,2, 2
2016-03-19T03:07:21,3, 2
2016-03-19T03:07:22,2, 1
2016-03-19T03:07:23,3, 3
2016-03-19T03:07:24,2, 1
2016-03-19T03:07:25,3, 3
2016-03-19T03:07:26,2, 0
2016-03-19T03:07:27,2, 2
2016-03-19T03:07:28,3, 2
2016-03-19T03:07:29,2, 2
2016-03-19T03:07:30,2, 0
2016-03-19T03:07:31,2, 2
2016-03-19T03:07:32,3, 2
2016-03-19T03:07:33,1, 0
2016-03-19T03:07:34,3, 2
2016-03-19T03:07:35,2, 1
2016-03-19T03:07:36,2, 1
2016-03-19T03:07:37,2, 2
2016-03-19T03:07:38,2, 0
2016-03-19T03:07:39,1, 1
2016-03-19T03:07:40,3, 3
2016-03-19T03:07:41,1, 0
2016-03-19T03:07:42,2, 2
2016-03-19T03:07:43,2, 0
2016-03-19T03:07:44,1, 1
2016-03-19T03:07:45,2, 1
2016-03-19T03:07:46,2, 2
2016-03-19T03:07:47,3, 1
2016-03-19T03:07:48,1, 1
2016-03-19T03:07:49,2, 1
2016-03-19T03:07:50,1, 1
2016-03-19T03:07:51,3, 2
2016-03-19T03:07:52,3, 1
2016-03-19T03:07:53,1, 1
2016-03-19T03:07:54,5, 5
2016-03-19T03:07:55,2, 1
2016-03-19T03:07:56,3, 2
2016-03-19T03:07:57,2, 2
2016-03-19T03:07:58,4, 3
2016-03-19T03:07:59,1, 1
2016-03-19T03:08:00,4, 4
2016-03-19T03:08:01,2, 2
2016-03-19T03:08:02,3, 2
2016-03-19T03:08:03,3, 3
2016-03-19T03:08:04,2, 2
2016-03-19T03:08:05,4, 3
2016-03-19T03:08:06,1, 1
2016-03-19T03:08:07,3, 2
2016-03-19T03:08:08,2, 2
2016-03-19T03:08:09,4, 3
2016-03-19T03:08:10,2, 2
2016-03-19T03:08:11,1, 1
2016-03-19T03:08:12,4, 3
2016-03-19T03:08:13,2, 2
2016-03-19T03:08:14,2, 1
2016-03-19T03:08:15,3, 2
2016-03-19T03:08:16,2, 2
2016-03-19T03:08:17,2, 1
2016-03-19T03:08:18,4, 4
2016-03-19T03:08:19,1, 1
2016-03-19T03:08:20,2, 2
2016-03-19T03:08:21,3, 1
2016-03-19T03:08:22,3, 2
2016-03-19T03:08:23,1, 1
2016-03-19T03:08:24,3, 1
